pid,rating_average,reviews_count,item,price,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,category
50495716.0,0.0,0,Combo Sách Kỹ Năng Sống Hay Để Thành Công Trông Cuộc Sống: Kỷ Luật Tự Giác Thói Quen Của Người Thành Công + Rèn Luyện Tư Duy Phản Biện,191000.0,1980 Books,,,Bìa mềm,,sách kĩ năng sống
50497029.0,0.0,0,Combo Sách Văn Học Hay: Lâu Đài Bay Của Pháp Sư Howl (Tái Bản 2020) + Lâu Đài Trên Mây,157560.0,Nhã Nam,,,Bìa mềm,,sách văn học
50764066.0,4.7,66,Nhật Ký Biết Ơn - Tản Văn (Sách Màu),59000.0,Vilove,2020-03-01 00:00:00,13 x 18 cm,Bìa mềm,192.0,sách nhật bản
50783116.0,3.9,23,Incoterms 2020 - Quy Tắc Của Icc Về Sử Dụng Các Điều Kiện Thương Mại Quốc Tế Và Nội Địa (Song Ngữ Anh - Việt),250000.0,Nhà sách Lao Động,2020-01-01 10:44:03,<p>20x28x3cm</p>,Bìa mềm,488.0,sách viến tưởng
51108228.0,0.0,0,Combo Sách Tư Duy - Kỹ Năng Sống : Mindset - Tâm Lý Học Thành Công + Định Vị Bản Thân,237000.0,Alphabooks,,,Bìa mềm,,sách kĩ năng sống
51198641.0,0.0,0,"Cuốn Sách Kinh Doanh Bán Chạy Nhất Thế Giới Theo Tổng Hợp Của New York Times:  Kinh Doanh Từ A Đến Z - Những Kỹ Năng Chứa Đựng Những Kinh Nghiệm Tinh Túy Nhất Được Alan C. Fox Đúc Rút Từ Sự Nghiệp Kế Toán, Luật Và Bất Động Sản Của Ông",111000.0,1980 Books,,,,,sách bán chạy
51198685.0,0.0,0,"Cuốn Sách Kỹ Năng Làm Việc Bán Chạy Nhất Hoa Kỳ Năm 2019"" Quản Lý Thời Gian Chu Toàn Công Việc",93900.0,1980 Books,,,,,sách bán chạy
51244265.0,4.8,377,Lược Sử Kinh Tế Học,103000.0,Nhã Nam,2020-03-01 00:00:00,15.5 x 24 cm,Bìa mềm,316.0,sách kinh tế
51371868.0,0.0,0,"Combo 2 sách: 5099 Từ Vựng HSK1 – HSK6 Từ Điển Tam Ngữ Anh – Trung – Việt + Từ Điển Tam Ngữ Bá Đạo Từ Lóng Tiếng Trung Hiện Đại (Kèm ví dụ, tiếng Anh, tiếng Trung giản thể, tiếng Trung phồn thể, bính âm, tiếng Việt, tiếng Trung bồi) + DVD Audio tài liệu",169000.0,NXB Thanh Niên,2020-03-18 10:43:25,,Bìa mềm,616,sách tiếng anh
51376706.0,4.7,989,Bộ Sách Arsène Lupin - Siêu Trộm Hào Hoa (Trọn Bộ 5 Cuốn),350000.0,Đinh Tị,2020-03-02 00:00:00,14.5 x 20.5 cm,Bìa mềm,,sách nước ngoài
51399753.0,0.0,0,Combo Sách Kỹ Năng Sống :  Buổi Sáng Diệu Kỳ (Tái Bản 2018) +  Học Cách Mỉm Cười,131320.0,Alphabooks,,,Bìa mềm,,sách kĩ năng sống
51696842.0,0.0,0,Cuốn Sách Hé Lộ Những Những Bí Mật Lịch Sử Trên Khắp Thế Giới Mà Bạn Chưa Biết: Thế Giới 5000 Năm Những Điều Bí Ẩn,325500.0,Panda Books,,,,,sách bí ẩn
51915378.0,4.9,14,Hãy Đến Vườn Nhà Mình Chơi Nhé! (Truyện Thiếu Nhi 6+),64100.0,NXB Phụ Nữ Việt Nam,2020-03-01 00:00:00,21 x 25 cm,Bìa mềm,54.0,sách thiếu nhi
51950248.0,4.8,24,Những Truyện Hay Viết Cho Thiếu Nhi - Châu Á,43900.0,NXB Kim Đồng,2020-04-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,180.0,sách thiếu nhi
51976689.0,0.0,0,"Combo Sách Tài Chính, Kinh Tế Hay : Nhà Đầu Tư Thông Minh - Phương Pháp Đầu Tư Giá Trị +  Làm Chủ Thị Trường Chứng Khoán / BooksetMK( Top 100 Sách tài chính, tiền tệ bán chạy 2019)",291500.0,Nhiều công ty phát hành,,,Bìa mềm,900.0,sách kinh tế
51990483.0,0.0,0,Tri Thức Bách Khoa - Sự Thật Về Những Điều Bí Ẩn,37050.0,Cty TNHH TM&amp;DV VH GD Phía Nam,,,,,sách bí ẩn
52207304.0,4.7,171,Quo Vadis  (Bìa Mềm) - Tác Phẩm Đoạt Giải Nobel Văn học 1905 (Đông A),192000.0,Công Ty Cổ Phần Văn Hóa Đông A,2020-04-06 00:00:00,16 x 24 cm,Bìa mềm,776.0,sách văn học
52207306.0,4.8,235,Quo Vadis  (Bìa Cứng) - Tác Phẩm Đoạt Giải Nobel Văn học 1905 (Đông A),266000.0,Công Ty Cổ Phần Văn Hóa Đông A,2020-04-06 00:00:00,16 x 24 cm,Bìa cứng,776.0,sách văn học
52326354.0,0.0,0,Combo 3 sách: 1099 Từ Ghép Tiếng Trung Thông Dụng + 5099 Từ Vựng HSK1 – HSK6 Từ Điển Tam Ngữ Anh – Trung – Việt + Từ Điển Tam Ngữ Bá Đạo Từ Lóng Tiếng Trung Hiện Đại ( Tiếng Trung Giản Thể - Tiếng Bồi - Bính Âm– Tiếng Việt - Tiếng Anh kèm DVD audio tài liệu ),199000.0,NXB  Thanh Niên,2020-03-19 10:55:02,,Bìa mềm,860,sách tiếng anh
52406627.0,0.0,0,Combo Tri Thức Về Vũ Trụ :  Nhà Tiên Tri Vanga - Vũ Trụ Huyền Bí +  Lược Sử Thời Gian  +  Vũ Trụ Trong Vỏ Hạt Dẻ + Các Thế Giới Song Song /BooksetMK (Tìm Hiểu Những Bí Ẩn Sâu Trong Vũ Trụ),369000.0,NXB Trẻ,,,Bìa mềm,,sách bí ẩn
52417994.0,0.0,0,Combo Sách Văn Học Hay: Dám Hạnh Phúc + Dám Bị Ghét + Lòng Tốt Của Bạn Cần Thêm Đôi Phần Sắc Sảo/ BooksetMK (Cuốn Sách Tạo Động Lực Cho Bạn ),241780.0,Nhã Nam,,,Bìa mềm,,sách văn học
52423044.0,4.9,78,Trái Cây Đại Chiến Zombie - Thế Giới Robot - Tập 4: Chiến Tranh Giữa Các Vì Sao,71100.0,Huy Hoàng Bookstore,2020-04-01 00:00:00,17 x 24 cm,Bìa mềm,160.0,truyện tranh
52584834.0,4.6,611,Tư Duy Hệ Thống Trong Công Việc,44500.0,1980 Books,2020-04-04 00:00:00,13 x 20 cm,Bìa mềm,168.0,sách tư duy
52597663.0,4.6,1193,Đừng Chạy Theo Số Đông -  Cuốn Sách Bạn Cần Đọc Trước Khi Quá Muộn,148800.0,Saigon Books,2020-04-01 00:00:00,16 x 24 cm,Bìa mềm,416.0,sách
52631876.0,0.0,0,"Combo Sách Lịch Sử Thế Giới : Sapiens: Lược Sử Loài Người + Súng, Vi Trùng Và Thép",446600.0,Alphabooks,,,Bìa mềm,,sách lịch sử
52695268.0,4.6,240,Mặt Nạ - Tiểu Thuyết,77500.0,Vilove,,14.5 x 20.5 cm,Bìa mềm,336.0,sách tiểu thuyết
52723612.0,0.0,0,SÁCH KÍCH HOẠT THIÊN TÀI SÁNG TẠO,400000.0,Tâm Trí Lực Books,,,,,sách
52785566.0,4.7,298,Fỉnh Fờ Lũ Ngốc – Kinh Tế Học Thao Túng Và Bịp Bợm -  Phishing For Phools,120000.0,Nhã Nam,2020-04-01 00:00:00,14 x 20.5 cm,Bìa mềm,428.0,sách kinh tế
52788072.0,4.8,3063,Chiến Binh Cầu Vồng (Tái Bản 2020),78100.0,Nhã Nam,2020-04-01 00:00:00,14 x 20.5 cm,Bìa mềm,428.0,sách văn học
52789367.0,4.9,5208,Nhà Giả Kim (Tái Bản 2020),45900.0,Nhã Nam,2020-04-01 00:00:00,13 x 21 cm,Bìa mềm,228.0,sách tiếng việt
52805060.0,4.8,754,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),66100.0,Nhã Nam,2020-04-01 00:00:00,13 x 20.5 cm,Bìa mềm,326.0,sách tiểu thuyết
52805066.0,4.9,79,Hội Hè Miên Man-Tiểu Thuyết-Hồi Ký (Tái Bản 2020),84000.0,Nhã Nam,2020-04-01 00:00:00,13 x 20.5 cm,Bìa mềm,310.0,tiểu sử
53050311.0,0.0,0,Combo Sách Tư Duy - Kỹ Năng Sống : Học Cách Học + Không Giới Hạn,287000.0,Alphabooks,,,Bìa mềm,,sách kĩ năng sống
53095591.0,4.8,63,Lịch Sử Thế Giới Qua Truyện Tranh,266000.0,Nhã Nam,,19 x 29 cm,Bìa cứng,406.0,truyện tranh
53107730.0,0.0,0,Cuốn Tiểu Thuyết Chi Tiết Nhất Về Cuộc Đời Tào Tháo: Tào Tháo - Thánh Nhân Đê Tiện 2,164250.0,Alphabooks,,,,,tiểu sử
53270561.0,0.0,0,Combo 3 Cuốn 688 Câu Đố Phát Triển Trí Tuệ 2-3 Tuổi (Bộ 3Q) + Poster An Toàn Cho Con Yêu - (Sách Thiếu Nhi Phát Triển Tư Duy / Kỹ Năng Logic Cho Bé),145500.0,IBook Việt Nam,,,Bìa mềm,48.0,sách thiếu nhi
53273085.0,0.0,0,"Combo 2 sách: 5099 Từ Vựng HSK 1-HSK6 + Siêu Dễ Nhớ Chiết Tự - 2102 Từ Tiếng Trung Thông Dụng Nhất - Bá Đạo Hack Não Tam Ngữ  (Kèm cách nhớ, ví dụ, tiếng Anh, tiêng Trung giản thể, tiếng Trung phồn thể, tiếng bồi, bính âm Pinyin, tiếng Việt &amp; hình ảnh hướng dẫn viết từng nét, DVD tài liệu) ",199000.0,NXB Thanh Niên,2020-04-16 10:41:48,,,644,sách tiếng anh
53770322.0,0.0,0,Cuốn sách đã được chuyển thể thành phim: Cuộc đời của Pi(tái bản),86900.0,Nhã Nam,,,,,sách nhật bản
53835999.0,0.0,0,"Combo Sách Kỹ Năng Thay Đổi Con Người Bạn: Đàn Ông Sao Hỏa Đàn Bà Sao Kim + Cân Bằng Cảm Xúc, Cả Lúc Bão Giông + Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông (Tái Bản) / Top Những Cuốn Sách Bán Chạy Nhất Tháng",330500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách bán chạy
53871091.0,0.0,0,"Một Cuốn Sách Lãng Mạn, Nhẹ Nhàng: Lý trí và tình cảm",116100.0,Nhã Nam,,,,,sách tình cảm
53900029.0,0.0,0,Combo 2 Cuốn Sách Kỹ Năng Thay Đổi Cuộc Đời Bạn: Đắc Nhân Tâm (Khổ Lớn) + Đời Ngắn Đừng Ngủ Dài (Tái Bản) / Top Những Cuốn Sách Kỹ Năng Sống Hay Nhất,136850.0,NXB Trẻ,,,Bìa mềm,,sách kĩ năng sống
53900124.0,0.0,0,Conbo 3 Cuốn Sách Kỹ Năng Sống Nhất Định Phải Đọc: Sống Thực Tế Giữa Đời Thực Dụng + Đắc Nhân Tâm (Khổ Lớn) + Đời Ngắn Đừng Ngủ Dài (Tái Bản),209500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
53901963.0,0.0,0,Combo 3 Cuốn Sách Kỹ Năng Sống Thay Đổi Cuộc Đời Bạn: Nhà Giả Kim + Đừng Lựa Chọn An Nhàn Khi Còn Trẻ + Lối Sống Tối Giản Của Người Nhật (Tái Bản) ,241500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
53902573.0,0.0,0,Combo Sách Hay Nhất Về Tiếp Thị: Thấu Hiểu Tiếp Thị Từ A Đến Z - 80 Khái Niệm Nhà Quản Lý Cần Biết + 45 Giây Tạo Nên Thay Đổi - Thấu Hiểu Tiếp Thị Mạng Lưới / Top Sách Kinh Tế Bán Chạy Nhất,166500.0,NXB Trẻ,,,Bìa mềm,,sách kinh tế
53902993.0,0.0,0,Combo Triết Lý Cuộc Đời Sống / Kinh Doanh Robin Sharma: Đời ngắn đừng ngủ dài + Điều Vĩ Đại Đời Thường + Ba Người Thầy Vĩ Đại (Sách Kỹ Năng Sống / Phát Triển Bản Thân ),213000.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
53919013.0,0.0,0,Combo Sách Kinh Tế / Tư Duy - Kỹ Năng Sống: Trí Tuệ Do Thái + Quốc Gia Khởi Nghiệp + Cà Phê Cùng Tony + Tony Buổi Sáng - Trên Đường Băng ( Sách Kỹ Năng Sống / Phải Triển Bản Thân),490500.0,NXB Trẻ,,,Bìa mềm,,sách kĩ năng sống
53935735.0,0.0,0,Cuốn sách thiếu nhi kinh điển không thể bỏ qua: Lâu dài trên mây,81600.0,Nhã Nam,,,,,sách thiếu nhi
53935809.0,0.0,0,Cuốn sách là hành trình khám phá một tình yêu đã mất: Em sẽ đến cùng cơn mưa (TB),76500.0,Nhã Nam,,,,,sách tình cảm
53936014.0,0.0,0,Cuốn sách lột tả một thời kỳ đau buồn của Nhật Bản sau chiến tranh.: Hồ (Kawabata Yasunari) TB,56100.0,Nhã Nam,,,,,sách nhật bản
54003813.0,4.8,1301,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,125000.0,1980 Books,2020-04-01 00:00:00,21 x 27 cm,Bìa cứng,128.0,sách tiếng việt
54018431.0,4.9,157,Tây Du Hí 5 – Ngôi Làng Nơi Thần Tiên Trở Thành Yêu Quái (Truyện Tranh),49680.0,SkyComics,2020-05-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,112.0,truyện tranh
54123451.0,0.0,0,Cuốn sách gối đầu giường của nhiều thế hệ trẻ em trên toàn thế giới: Totto-Chan bên cửa sổ (TB),78400.0,Nhã Nam,,,,,sách trẻ em
54411771.0,0.0,0,Combo Top 6 Cuốn Truyện Đặc Sắc Của Nguyễn Nhật Ánh: Mắt Biếc (Tái Bản 2019) + Ngồi Khóc Trên Cây + Ngày Xưa Có Một Chuyện Tình + Đảo Mộng Mơ (Tái Bản) + Tôi Thấy Hoa Vàng Trên Cỏ Xanh + Làm Bạn Với Bầu Trời (Bìa Mềm),530500.0,NXB Trẻ,,,Bìa mềm,,sách nhật bản
54411783.0,0.0,0,Combo 7 Cuốn Tủ Sách Tinh Hoa : Nhà Giả Kim + Đắc Nhân Tâm + Đọc Vị Bất Kỳ Ai + Khéo Ăn Nói Sẽ Có Được Thiên Hạ + Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông + Tuổi Trẻ Đáng Giá Bao Nhiêu  + Quẳng Gánh Lo Đi Và Vui Sống / BooksetMK,586000.0,Nhiều công ty phát hành,,,,,sách kĩ năng sống
54422942.0,4.9,928,Tôi Quyết Định Sống Cho Chính Tôi (Tái Bản 2020),63100.0,AZ Việt Nam,,,,,sách tiếng việt
54433518.0,4.9,421,Combo Sách Học Tiếng Anh Little Stories 1 (5 Cuốn),211000.0,Zenbooks,2019-04-04 00:00:00,11.3 x 17.6 cm,Bìa mềm,960,sách tiếng anh
54435238.0,0.0,0,Combo 5 Cuốn Sách Kỹ Năng Sống Cho Thiếu Nhi - Để Lớn Lên Không Gặp Khó Khăn: Cách Cư Xử Với Bạn Bè + Kiểm Soát Bản Thân + Lễ Nghi Và Cách Xử Sự + Quy Tắc Ứng Xử Trên Internet + Sắp Xếp - Sàng Lọc / Cách Ghi Nhớ Bằng Tranh Thông Minh và Khoa Học,270500.0,Nhà Xuất Bản Kim Đồng,,,Bìa mềm,,sách thiếu nhi
54597876.0,4.6,5,Người Đến Từ Mariupol - Tiểu Thuyết,169200.0,Tao Đàn,,15 x 24 cm,Bìa mềm,300.0,sách tiểu thuyết
54624820.0,4.8,359,Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020),54100.0,First News - Trí Việt,,14.5 x 20.5 cm,Bìa mềm,152.0,sách tiếng việt
54624882.0,0.0,0,Combo Sách Nghệ Thuật Kinh Doanh: Thế Giới Phẳng (Tái Bản) + Từ Tốt Đến Vĩ Đại  (Sách Kinh Tế),351500.0,NXB Trẻ,,,Bìa mềm,,sách kinh tế
54672825.0,4.8,347,Combo sách: Mindmap English Grammar - Ngữ Pháp Tiếng Anh Bằng Sơ Đồ Tư Duy + Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề,165750.0,MCBOOKS,,,Bìa mềm,,sách tiếng anh
54698096.0,0.0,0,"Tạp chí Wowweekend vol 3 - Ấn phẩm ""REFRESH"" cho mùa hè 2020",69000.0,NXB Thông Tấn,2020-05-15 14:48:18,,,148.0,tạp chí
54749787.0,0.0,0,Combo Sách Mang Đến Sự Thành Công: Tôi Tài Giỏi - Bạn Cũng Thế (Tái Bản 2019 ) + Năng Đoạn Kim Cương (Tái Bản 2018) (Sách Kinh Tế),235000.0,Thái Hà,,,Bìa mềm,,sách kinh tế
54751310.0,0.0,0,Combo 3 Cuốn Sách Của Tác Giả Nguyễn Nhật Ánh: Bàn Có Năm Chỗ Ngồi (Tái Bản) + Chuyện Cổ Tích Dành Cho Người Lớn (Tái Bản) + Quán Gò Đi Lên (Tái Bản),261000.0,NXB Trẻ,,,Bìa mềm,,sách nhật bản
54751682.0,0.0,0,Combo Truyện Đặc Sắc Của Tác Giả Nguyễn Nhật Ánh: Những Chàng Trai Xấu Tính (Truyện Dài) - Tái Bản + Những Cô Em Gái (Tái Bản) + Chuyện Cổ Tích Dành Cho Người Lớn (Tái Bản),149000.0,NXB Trẻ,,,Bìa mềm,,sách nhật bản
54752613.0,0.0,0,Combo Những Tác Phẩm Văn Học Xuất Sắc: Triệu Phú Khu Ổ Chuột + Chiến Binh Cầu Vồng + Hãy Chăm Sóc Mẹ (Sách Văn Học),239460.0,Nhã Nam,,,Bìa mềm,,sách văn học
54752875.0,0.0,0,Combo Best-Seller Của Tác Giả Nguyễn Nhật Ánh: Mắt Biếc (Tái Bản 2019) + Ngày Xưa Có Một Chuyện Tình (Phần Hai Của Mắt Biếc),205000.0,NXB Trẻ,,,Bìa mềm,,sách nhật bản
54769228.0,0.0,0,Combo sách: Nguồn Gốc Văn Minh + Lịch Sử Văn Minh Ả Rập + Lịch Sử Văn Minh Ấn Độ + Bài Học Israel - Cuộc Hồi Sinh Vĩ Đại Của Dân Tộc Thông Minh Nhất Thế Giới,371000.0,MCBOOKS,,,Bìa mềm,,sách lịch sử
54778149.0,0.0,0,Bộ Ba Cuốn : Đọc Vị Bất Kỳ Ai + Tuổi Trẻ Đáng Giá Bao Nhiêu + Quẳng Gánh Lo Đi Và Vui Sống ( Trọn Bộ Cuốn Sách Giúp Bạn Phát Triển Tư Duy Tốt Nhất ),220500.0,Thái Hà,,,Bìa mềm,,sách tư duy
54784046.0,0.0,0,Combo Truyện Kinh Dị - Trinh Thám Hiện Đại: Tất Cả Vì N + Phía Sau Nghi Can X + Án Mạng Mười Một Chữ (Bộ 3 Cuốn Sách Văn Học Nước Ngoài Hay Nhất),296100.0,Nhã Nam ,,,Bìa mềm,,sách nước ngoài
54896834.0,0.0,0,"Combo Sách Nghĩ Gìau, Làm Giàu Thành Công: D.Trump - Tôi Đã Làm Giàu Như Thế + Tôi Tài Giỏi - Bạn Cũng Thế (Sách Kinh Tế Về Kỹ Năng Làm Gìau)&nbsp;",194000.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kinh tế
54901445.0,0.0,0,Combo Sách Kỹ Năng Để Thành Công Trong Công Việc và Cuộc Sống: Bài Học Thành Công Đắt Giá Từ Napoleon Hill + Vị Tu Sĩ Bán Chiếc Ferrari,155900.0,Pandabooks,,,Bìa mềm,,sách bán chạy
54925983.0,0.0,0,Combo (2 Cuốn) Sách Best-Seller Của Tác Giả NGUYỄN NHẬT ÁNH: Ngày Xưa Có Một Chuyện Tình (phần hai của Mắt Biếc) + Ngồi Khóc Trên Cây / Top Những Cuốn Sách Thu Hút Nhiều Bạn Đọc,200000.0,NXB Trẻ,,,Bìa mềm,,sách nhật bản
54926227.0,0.0,0,Combo Tự Trau Dồi Tiếng Anh Thành Thạo Như Người Bản Xứ: 30 Chủ Đề Từ Vựng Tiếng Anh (Tập 1) + 30 Chủ Đề Từ Vựng Tiếng Anh (Tập 2) + 25 Chuyên Đề Ngữ Pháp Tiếng Anh Trọng Tâm – (Tập 1) / Top Sách Học Tiếng Anh Bán Chạy Chuyên Nâng Cao Ngữ Pháp Và Từ Vựng,366000.0,Huy Hoàng Bookstore,,,Bìa mềm,,sách tiếng anh
54927333.0,0.0,0,"Combo Sách Kinh Tế Hay: Kinh Tế Học - Khái Lược Những Tư Tưởng Lớn + How Money Works - Hiểu Hết Về Tiền (Cẩm nang giới thiệu đơn giản, dễ hình dung nhất từ trước đến nay về tiền tệ và hệ thống tài chính thế giới)",639350.0,Nhiều công ty phát hành,2022-02-18 19:02:01,,Bìa cứng,,sách kinh tế
54927356.0,0.0,0,Combo Sách Kinh Tế: Kinh Tế Học - Khái Lược Những Tư Tưởng Lớn + Hiểu Hết Về Kinh Doanh / Những cuốn cẩm nang về Kinh doanh dễ hình dung nhất từ trước tới nay,670000.0,Đông A,,,Bìa mềm,,sách kinh tế
54929742.0,0.0,0,"Combo 2 Cuốn Ngôn Tình Hoa Ngữ: Em Vốn Thích Cô Độc, Cho Đến Khi Có Anh + All In Love - Ngập Tràn Yêu Thương (Bộ Sách Hay Nhất Tái Bản 2020)",174790.0,Đinh Tị,,,Bìa mềm,,sách tình cảm
55067707.0,4.6,37,Cuồng Vọng Phi Nhân Tính - Tiểu Thuyết Trinh Thám (Tái Bản 2020),115500.0,Cổ Nguyệt Books,,16 x 24 cm,Bìa mềm,584.0,tiểu sử
55196817.0,0.0,0,Combo Sách Văn Học Kinh Điển Của Tác Giả THOMAS HARRIS: Hannibal Trỗi Dậy + Hannibal (Tái Bản),215500.0,Nhã Nam,,,,,sách văn học
55225244.0,4.8,136,Sách Thiếu Nhi Hay: Nhật ký của nhóc Alvin siêu quậy,63300.0,Thái Hà,,,,,sách thiếu nhi
55238052.0,0.0,0,Combo Tiểu Thuyết Lãng Mạn: Thất Tịch Không Mưa + Hẹn Đẹp Như Mơ (Sách Văn Học Bán Chạy / Thanh Xuân Ngôn Tình),209500.0,Quang Van Books,,,Bìa mềm,,sách văn học
55325825.0,0.0,0,Combo 4 Cuốn Sách Hay Về Cuộc Sống Của Thầy Thích Nhất Hạnh :Tĩnh Lặng + Muốn An Được An + Gieo Trồng Hạnh Phúc +Tìm Bình Yên Trong Gia Đình,241100.0,Thái Hà,,,Bìa mềm,,sách tôn giáo
55503130.0,0.0,0,Combo 4Q Khám Phá Tri Thức: Kì Quan Thế Giới + Khám Phá Rừng + Kì Quan Thiên Nhiên + Khám Phá Biển (Sách Thiếu Nhi Phát Triển Não Bộ Cho Bé),521500.0, NXB Kim Đồng,,,Bìa cứng,,sách thiếu nhi
55503230.0,0.0,0,Combo Sách Văn Học Nước Ngoài Hay Nhất: Những Tấm Lòng Cao Cả + Túp Lều Bác Tôm + Trong Gia Đình,228600.0,Kim Đồng,,,Bìa mềm,,sách văn học
55503497.0,0.0,0,Combo Sách Kinh Tế Tài Chính: Phân Tích Thị Trường Chứng Khoán + Phân Tích Chứng Khoán ,613500.0,1980 Books,,,,,sách kinh tế
55508373.0,0.0,0,Combo Sách Lật Mở Tương Tác - SÁCH ÂM THANH: Âm Thanh Của Thiên Nhiên + Âm Thanh Phố Phường + Âm Thanh Cuộc Sống Quanh Em + Poster An Toàn Cho Bé (Sách kích thích não bộ của trẻ),600500.0,Đinh Tị,,,Bìa mềm,,sách trẻ em
55589740.0,4.8,61,Tư Duy Đột Phá,126000.0,First News - Trí Việt,2020-05-01 00:00:00,16 x 24 cm,Bìa mềm,412.0,sách tư duy
55658371.0,4.5,59,Sách Đố Vui Lật Giở Song Ngữ- Đoán Xem Ai?,38500.0,Nhã Nam,2020-05-01 00:00:00,18.5 x 18.5 cm,Bìa cứng,16.0,sách nước ngoài
55828597.0,0.0,0,Combo Những Thông Điệp Cuộc Sống Đẹp Cho Bạn Trẻ Tuổi Đôi Mươi: Nếu Tôi Biết Được Khi Còn 20 (Tái Bản 2020) + Bạn Chỉ Sống Có Một Lần - Bộ Sách Keep Calm (Tái Bản 2019) ( Top Sách Tư Duy KĨ Năng Sống Đẹp Bán Chạy),117000.0,NXB Trẻ,,,Bìa mềm,,sách bán chạy
55843563.0,0.0,0,Combo Sách Rèn Luyện Kĩ Năng: Không Giới Hạn - Khám Phá Ho'oponopono + Dấu Chân Trên Cát - (Cẩm Nang Cuộc Sống / Sách Tư Duy),281500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách tư duy
55843722.0,0.0,0,Combo Sách Kỹ Năng Sống: Trở Về Từ Cõi Sáng (Tái Bản) + Không Giới Hạn - Khám Phá Ho'oponopono - (Phương pháp để làm cho cuộc sống trở nên viên mãn hơn),237000.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
56014622.0,0.0,0,"Combo Sách : Elon Musk: Tesla, SpaceX Và Sứ Mệnh Tìm Kiếm Một Tương Lai Ngoài Sức Tưởng Tượng + Người Có Tầm Nhìn, Kẻ Biết Hành Động",246560.0,Alphabooks,,,Bìa cứng,,sách viến tưởng
56021249.0,4.9,259,Trấn Hồn - Tập 1 (Tặng Kèm 1 Bookmark 2 Mặt),122000.0,Cẩm Phong Books,,14 x 20.5 cm,Bìa mềm,480.0,sách nước ngoài
56196775.0,0.0,0,Combo Sách Kỹ Năng Tư Duy: Đường Mây Qua Xứ Tuyết + Huyền Thuật Và Các Đạo Sĩ Tây Tạng + Hành Trình Về Phương Đông (Sách Nuôi Dưỡng Tâm Hồn / Sách Bán Chạy),264999.0,First News - Trí Việt,,,Bìa mềm,,sách bán chạy
56197299.0,0.0,0,Combo Khởi Hành + Quẳng Gánh Lo Đi Và Vui Sống (Sách tư duy - kỹ năng sống / Top sách nuôi dưỡng tâm hồn hay),122500.0,First News - Trí Việt,,,,,sách kĩ năng sống
56218385.0,4.7,409,Thông Điệp Của Nước (Tái Bản 2020),60500.0,Thái Hà,2020-06-01 00:00:00,13 x 19 cm,Bìa mềm,146.0,sách tiếng việt
56267234.0,4.9,146,Combo Sách Kỹ Năng Sống Best-Seller Của Tác Giả Nguyên Phong: Đường Mây Qua Xứ Tuyết (Tái Bản) + Bên Rặng Tuyết Sơn (Tái Bản) /  Những Cuốn Sách Khơi Dậy Những Giá Trị Cao Đẹp,181999.0,First News - Trí Việt,,,,,sách kĩ năng sống
56269220.0,0.0,0,Combo 2 cuốn sách kiến thức giúp bạn vững bước đến thành công: Người Giỏi Không Phải Là Người Làm Tất Cả + Đừng Bao Giờ Đi Ăn Một Mình/ Bộ sách kinh tế hay nhất,144500.0,First News - Trí Việt,,,Bìa mềm,,sách kinh tế
56305451.0,0.0,0,Combo sách văn học hay: Vũ Trụ Trong Vỏ Hạt Dẻ + Rừng Na Uy (Tác phẩm kinh điển / Sách bán chạy),232200.0,NXB Trẻ,,,Bìa mềm,,sách văn học
56305508.0,4.8,122,Tương Lai Thuộc Về Châu Á,168000.0,NXB Trẻ,,15.5 x 23 cm,Bìa mềm,520.0,sách kinh tế
56365400.0,4.8,1207,Đại Việt Sử Ký Toàn Thư Trọn Bộ (Tái Bản 2020),165000.0,Nhà sách Minh Thắng,2020-01-01 00:00:00,16 x 24 cm,Bìa cứng,1284.0,sách lịch sử
56366437.0,0.0,0,Combo Tủ sách lịch sử - Những trận đánh nổi tiếng trong lịch sử Việt Nam (Bộ 3 cuốn),154000.0,CÔNG TY CỔ PHẦN SÁCH TRÍ THỨC VIỆT,,,Bìa mềm,600.0,sách lịch sử
56452784.0,0.0,0,Số đếm (3~4 tuổi) - Giáo dục Nhật Bản - Bộ sách dành cho lứa tuổi nhi đồng - Thích hợp cho trẻ đã đếm được đến số 5,138750.0,Nhiều công ty phát hành,2020-05-07 16:51:47,,Bìa cứng,68.0,sách trẻ em
